record_id,current_human_check_status,gpt_check_note,gpt_check_status,note_source
KB2025-066-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0066 pageQ=234/pageA=235.,done,stale_gpt_review
KB2025-066-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0066 pageQ=234/pageA=235.,done,stale_gpt_review
KB2025-066-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0066 pageQ=234/pageA=235.,done,stale_gpt_review
KB2025-066-007,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0066 pageQ=234/pageA=235.,done,stale_gpt_review
KB2025-068-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0068 pageQ=238/pageA=239.,done,stale_gpt_review
KB2025-069-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0069 pageQ=240/pageA=241.,done,stale_gpt_review
KB2025-069-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0069 pageQ=240/pageA=241.,done,stale_gpt_review
KB2025-069-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0069 pageQ=240/pageA=241.,done,stale_gpt_review
KB2025-069-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0069 pageQ=240/pageA=241.,done,stale_gpt_review
KB2025-069-007,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0069 pageQ=240/pageA=241.,done,stale_gpt_review
KB2025-069-008,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0069 pageQ=240/pageA=241.,done,stale_gpt_review
KB2025-070-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0070 pageQ=242/pageA=243.,done,stale_gpt_review
KB2025-070-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0070 pageQ=242/pageA=243.,done,stale_gpt_review
KB2025-070-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0070 pageQ=242/pageA=243.,done,stale_gpt_review
KB2025-070-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0070 pageQ=242/pageA=243.,done,stale_gpt_review
KB2025-070-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0070 pageQ=242/pageA=243.,done,stale_gpt_review
KB2025-071-001,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0071 pageQ=244/pageA=245.,done,stale_gpt_review
KB2025-071-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0071 pageQ=244/pageA=245.,done,stale_gpt_review
KB2025-071-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0071 pageQ=244/pageA=245.,done,stale_gpt_review
KB2025-071-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文に「ただし」等の留保や追加文がないか確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0071 pageQ=244/pageA=245.,done,stale_gpt_review
KB2025-072-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0072 pageQ=246/pageA=247.,done,stale_gpt_review
KB2025-072-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0072 pageQ=246/pageA=247.,done,stale_gpt_review
KB2025-072-006,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0072 pageQ=246/pageA=247.,done,stale_gpt_review
KB2025-072-007,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0072 pageQ=246/pageA=247.,done,stale_gpt_review
KB2025-072-008,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0072 pageQ=246/pageA=247.,done,stale_gpt_review
KB2025-074-002,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0074 pageQ=250/pageA=251.,done,stale_gpt_review
KB2025-074-003,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0074 pageQ=250/pageA=251.,done,stale_gpt_review
KB2025-074-004,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0074 pageQ=250/pageA=251.,done,stale_gpt_review
KB2025-074-005,pending,危険類型: Q文逆推測補完 / OCR誤記. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0074 pageQ=250/pageA=251.,done,stale_gpt_review
KB2025-075-003,pending,危険類型: Q文逆推測補完 / OCR誤記 / 数値要件不一致. 不整合: 現状のCSV読取だけでは Q文・E文・answer_symbol の三者整合が不安定。特に Q文とE文の論理矛盾、Q文から自然に導ける正誤と answer_symbol=○ の一致可否を画像原文で確認。 画像確認: 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 数値要件・多数決要件・期間（例: 過半数、3年、5年、日数）を確認; 問題文左欄・解説右欄を画像から直接転記し、要約文を置換. 参照: 0075 pageQ=252/pageA=253.,done,stale_gpt_review
KB2025-101-007,pending,危険類型: E文矛盾. 不整合: answer_symbol=× 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 解説右欄の結論文（本肢は正しい／誤り、本肢のとおり 等）が○×と一致するか確認. 参照: 0101 pageQ=304/pageA=305.,done,stale_gpt_review
KB2025-104-006,pending,危険類型: E文矛盾 / 限定語欠落. 不整合: 現状テキストだけ読むと Q文は誤り方向に見える一方、answer_symbol=○ でズレがある。Q文の否定語・主体・限定語・数値要件のOCR崩れ有無を確認し、Q文/E文/answer_symbol の整合を取り直す。 画像確認: 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認; 解説右欄の結論文（本肢は正しい／誤り、本肢のとおり 等）が○×と一致するか確認. 参照: 0104 pageQ=310/pageA=311.,done,stale_gpt_review
KB2025-108-001,pending,危険類型: answer_symbol疑義 / Q文逆推測補完 / OCR誤記 / 限定語欠落. 不整合: 現状テキストだけ読むと Q文は正しい方向に見える一方、answer_symbol=× でズレがある。原因候補は Q文のOCR欠落・逆推測補完、限定語欠落、又はE文側の補完誤り。Q文/E文/answer_symbol の三者整合を画像原文で再確認。 画像確認: 解答欄の○×表記を確認; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認. 参照: 0108 pageQ=318/pageA=319.,done,stale_gpt_review
KB2025-122-001,pending,危険類型: answer_symbol疑義 / Q文逆推測補完. 不整合: 現状テキストだけ読むと Q文は正しい方向に見える一方、answer_symbol=× でズレがある。原因候補は Q文のOCR欠落・逆推測補完、限定語欠落、又はE文側の補完誤り。Q文/E文/answer_symbol の三者整合を画像原文で再確認。 画像確認: 解答欄の○×表記を確認; 問題文左欄を原文どおりに再転記し、推測補完部分を除去. 参照: 0122 pageQ=346/pageA=347.,done,stale_gpt_review
KB2025-134-001,pending,危険類型: answer_symbol疑義 / Q文逆推測補完 / OCR誤記. 不整合: 現状テキストだけ読むと Q文は正しい方向に見える一方、answer_symbol=× でズレがある。原因候補は Q文のOCR欠落・逆推測補完、限定語欠落、又はE文側の補完誤り。Q文/E文/answer_symbol の三者整合を画像原文で再確認。 画像確認: 解答欄の○×表記を確認; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認. 参照: 0134 pageQ=370/pageA=371.,done,stale_gpt_review
KB2025-139-005,pending,危険類型: OCR誤記 / E文矛盾. 不整合: Q文とanswer_symbol=○ は一定程度読めるが、E文に補完誤記または結論逆転の疑いがある。E文末尾の『本肢は正しい／誤り』『本肢のとおりである』等が answer_symbol と整合するか重点確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 解説右欄の結論文（本肢は正しい／誤り、本肢のとおり 等）が○×と一致するか確認; E文に混入した結論文の誤記有無を確認. 参照: 0139 pageQ=380/pageA=381.,done,stale_gpt_review
KB2025-144-004,pending,危険類型: answer_symbol疑義 / Q文逆推測補完 / 数値要件不一致. 不整合: 現状テキストだけ読むと Q文は正しい方向に見える一方、answer_symbol=× でズレがある。原因候補は Q文のOCR欠落・逆推測補完、限定語欠落、又はE文側の補完誤り。Q文/E文/answer_symbol の三者整合を画像原文で再確認。 画像確認: 解答欄の○×表記を確認; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; 数値要件・多数決要件・期間（例: 過半数、3年、5年、日数）を確認. 参照: 0144 pageQ=390/pageA=391.,done,stale_gpt_review
KB2025-148-003,pending,危険類型: answer_symbol疑義 / OCR誤記. 不整合: 現状テキストだけ読むと Q文は正しい方向に見える一方、answer_symbol=× でズレがある。原因候補は Q文のOCR欠落・逆推測補完、限定語欠落、又はE文側の補完誤り。Q文/E文/answer_symbol の三者整合を画像原文で再確認。 画像確認: 解答欄の○×表記を確認; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認. 参照: 0148 pageQ=398/pageA=399.,done,stale_gpt_review
KB2025-165-002,pending,危険類型: Q文逆推測補完 / 限定語欠落. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認. 参照: 0165 pageQ=432/pageA=433.,done,stale_gpt_review
KB2025-172-001,pending,危険類型: 数値要件不一致. 不整合: 現状のCSV読取だけでは Q文・E文・answer_symbol の三者整合が不安定。特に Q文とE文の論理矛盾、Q文から自然に導ける正誤と answer_symbol=× の一致可否を画像原文で確認。 画像確認: 数値要件・多数決要件・期間（例: 過半数、3年、5年、日数）を確認. 参照: 0172 pageQ=446/pageA=447.,done,stale_gpt_review
KB2025-177-001,pending,危険類型: OCR誤記 / 限定語欠落. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; OCRで崩れた漢字・助詞・否定語・主語述語を原画像で確認; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認. 参照: 0177 pageQ=456/pageA=457.,done,stale_gpt_review
KB2025-179-006,pending,危険類型: 限定語欠落. 不整合: 現状のCSV読取だけでは Q文・E文・answer_symbol の三者整合が不安定。特に Q文とE文の論理矛盾、Q文から自然に導ける正誤と answer_symbol=○ の一致可否を画像原文で確認。 画像確認: 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認. 参照: 0179 pageQ=460/pageA=461.,done,stale_gpt_review
KB2025-184-004,pending,危険類型: Q文逆推測補完 / 限定語欠落. 不整合: answer_symbol=○ 自体は画像右欄確認ベースで維持。現状の主問題は Q/E の読取・転記不全で、Q文とE文はいずれもプレースホルダーまたはOCR要修正。問題文から自然に導ける正誤の最終判定は左欄原文の再転記後に再確認。 画像確認: 解答欄の○×表記は念のため再確認するが、主眼はQ/E文の再転記; 問題文左欄を原文どおりに再転記し、推測補完部分を除去; 限定語（必ず／直ちに／あらかじめ／原則として／ただし／一律に 等）の有無を確認. 参照: 0184 pageQ=470/pageA=471.,done,stale_gpt_review
